crop_id,common_names
7813,breadfruit vine
7813,hurricane plant
7813,cut-leaf Philodendron
7829,red mulberry
7829,American mulberry
7829,murier rouge
7829,amoreira vermelha
7832,buffalo bean
7832,cow-itch
7832,cowage velvet bean
7832,cow itch
7832,fogarate
7832,gratey
7832,hell fire bean
7832,itchy bean
7832,pica pica
7832,pois velu
7832,pois-gratter
7832,velvet bean
7832,mucuna ceniza
7832,kavach
7832,kaunch
7832,alkushi
7832,atmagupta
7832,dulagondi
7832,punaikkali
7832,nasugunni
7832,Juckbohne
7832,jukboontje
7848,
7849,
7852,
7856,
7859,tassel hyacinth
7874,
7944,catnip
7944,catmint
7944,neveda dos gatos
7944,erva dos gatos
7944,nepeta
7944,cataria
7944,gataria
7944,nebeda
7944,hierba gatera
7964,
8001,European yellow pond-lily
8001,pond-lily
8001,yellow pond-lily
8001,spatterdock
8001,cow lily
8001,yellow cow lily
8001,yellow pondlily
8001,yellow water lily
8001,brandy bottle
8002,yellow water lily
8002,yellow pond-lily
8002,pond-lily
8002,European yellow pond-lily
8002,spatterdock lily
8002,frog-lily
8002,cow-lily
8002,spatter dock
8002,gul nykkerose
8002,gul åkande
8002,isoulpukka
8002,gelbe teichrose
8005,white water-lily
8005,European white water-lily
8005,American white water-lily
8005,fragrant water-lily
8005,sweet-scented white water-lily
8005,water cabbage
8005,pond-lily
8005,golfao branco
8005,flor de camal
8005,camalassana
8005,castalia
8005,lirio de agua
8005,murure
8005,gigoga
8039,erima
8039,binuang
8058,jejeba
8076,
8094,cactus pear
8094,prickly pear
8094,fico d'india
8094,turksvy
8108,
8138,African rice
8138,riz africain
8138,riz de Casamance
8138,arroz africano
8138,arroz da Guine'
8138,arroz de Guinea
8143,
8144,
8207,
8245,
8280,proso millet
8280,hog millet
8280,common millet
8280,millet proso
8280,echte hirse
8280,hirs
8280,vipphirs
8280,äkta hirs
8280,hirse
8280,almindelig hirse
8280,hirssi
8280,viljahirssi
8281,vine mesquite grass
8286,
8295,common poppy
8295,Klatschmohn
8296,poppy
8296,opium poppy
8296,white poppy
8296,adormidera
8296,pavot
8296,Mohn
8296,Schlafmohn
8296,vallmo
8296,opiums valmue
8296,valmue
8296,khashkhash
8296,slaapbol
8296,papavero
8296,dormideira
8296,mak
8296,keshi
8296,ying-shu
8296,Papaveris caput maturis
8296,Papaveris semen
8296,Oleum papaveris
8296,mehes
8309,mobola-plum
8309,cork tree
8309,hissing tree
8309,grysappel
8309,bosappel
8309,mmola
8309,mbulwa
8309,mobola
8309,muvhula
8309,amabulwa
8323,African locust bean
8323,locust bean
8323,néré
8323,arbre à farine
8323,fern leaf
8323,monkey cutlass tree
8323,two ball nitta-tree
8323,caroubier Africain
8328,
8368,
8370,maypop
8370,apricot vine
8370,wild passion flower
8370,flor da Paixao
8386,guarana
8386,kletterstrauch
8386,guaranastruik
8386,quarana
8386,quarane
8409,green arrow arum
8418,pearl millett
8418,bulrush millett
8418,negrito millet
8418,millet perle
8418,petit millet
8418,cumbu
8418,bajra
8418,bajri
8418,babala
8418,spiked millet
8418,cat-tail millet
8418,cattail millet
8418,pijo perla
8418,panizo Bajra
8418,mil a chandella
8418,mil penicillaire
8418,dukn
8432,
8466,
8488,reed canary-grass
8488,baldingère
8488,alpiste roseau
8488,rohr glanzgras
8488,rörflen
8488,randgräs
8488,strandrøyr
8488,rørgræs
8488,ruokohelpi
8524,wild date palm
8524,Senegal date
8524,coffee palm
8524,feather palm
8524,toddy palm
8524,wilde dadelboom
8524,datelboom
8524,mkindu
8524,alol (Tana River)
8524,maydho
8524,mukindu
8524,muthuthi
8524,othith
8524,lilala
8524,mutshema
8524,mutshevho
8524,iSundu
8524,tsaro
8524,omuvare
8524,idama
8524,akindu
8524,mopalamo
8524,Cape date palm
8524,Zmbaba
8524,Selien
8524,Hosana
8524,Ol-tukai
8526,
8532,Schilf
8537,amla
8537,aonla
8537,emblic
8537,emblic myrobalan
8537,malacca tree
8537,Indian gooseberry
8537,amlet
8537,amalaki
8537,aurna
8537,karnataki
8537,amalkam
8537,nelli
8537,adiphala
8537,amalka
8537,amrit
8537,amritfala
8537,dhatriphala
8537,panchrasa
8537,shreefal
8537,shiva
8537,vaystha
8537,nellikai
8537,amra
8537,ray
8537,sobju
8537,amolphal
8537,myrobalan
8537,melaka
8537,Asam melaka
8537,amlaka
8537,ma kham pom
8537,mak kham pom
8537,kam lam
8537,kam lam ko
8537,bong ngot
8537,chu me
8552,cape gooseberry
8556,tomatillo
8556,husk-tomato
8556,jamberry
8556,ground cherry
8556,tomate de cascara
8556,tomate de fresadilla
8556,tomate milpero
8556,tomate verde
8556,miltomate
8565,Asian poke weed
8565,edible pokeweed
8565,Indian poke
8565,phytolacca
8565,poke root
8565,endod
8565,shang lu
8565,thuwowng lujc
8565,kermesbeere
8565,kermesbär
8566,cancer root
8566,coakum
8566,garget
8566,ink berry
8566,pigeon berry
8566,pigeonberry
8566,pocan
8566,poke root
8566,poke salad
8566,pokeberry
8566,pokeweed
8566,scoke
8566,wild spinach
8566,tintureira
8566,erva dos cachos da India
8566,caruru de pomba
8566,gaia-moca
8632,Ghilghoza pine
8632,Nejan pine
8632,Neoza pine
8647,Italian stone pine
8647,Roman pine
8647,umbrella pine
8647,pignon pine
8647,pignolia
8647,bull pine
8647,stone pine
8647,nut pine
8647,pin pignon
8647,pin parasol
8647,pino domestico
8647,pino marittimo
8647,pinheiro manso
8700,filfile zaf
8700,koloita
8753,coleus potato
8753,Livingstone potato
8753,wilde aartappel
8753,shezha
8753,tsenga
8753,tensa
8753,tsenza
8753,mutada
8753,matheta
8753,makwele
8753,tapole emahlo
8753,tapole-ea-mahlo
8753,itapile
8753,ibonda
8753,ugilo
8753,potato - coleus
8753,ulucanqu
8753,uluhlaza
8753,isiqwili
8753,ushizane
8753,umhlati
8753,ulujilo
8753,umbondive
8753,imbondwe
8753,ujwangu
8753,ushizan
8753,UJilo
8753,UJikwe
8753,UHlazaluti
8753,IZambhane
8785,weeping podocarpus
8785,she-pine
8785,brown pine
8785,podocarpo de ramos pendentes
8821,bistort
8821,European bistort
8821,meadow bistort
8821,English serpentary
8821,bistorta
8852,leafcup
8852,yacon
8852,yacon strawberry
8852,jiquima
8852,yacuma
8852,arboloco
8852,poir de terre Cochet
8882,
8912,lucuma
8912,lucumo
8912,lucma
8912,rucma
8912,mamón
8917,sapote
8917,mammee zapote
8917,marmalade plum
8917,zapote
8917,mamey zapoteo
8917,mamey colorado
8917,zapota grande
8917,sapota grande
8917,unique'
8917,grosse sapote
8946,
8951,algarroba
8951,vilayati babul
8953,
8958,
8965,gean
8965,heart cherry
8965,sweet cherry
8965,mazzard cherry
8965,fugle kirsebær
8965,cereja doce
8965,cereja galega
8965,Kirsche
8965,Cerasorum stipites
8967,capulin
8967,capuli cherry
8967,American cherry
8967,capulin black cherry
8967,capulin cherry
8967,cerisier capulin
8967,cereza
8967,cereza común
8967,guinda
8967,capulí
8967,cerezo
8967,cereza criolla
8967,cereza de los Andes
8967,muji
8967,detsé
8967,detzé
8967,taunday
8967,jonote
8967,puan
8967,palman
8967,xengua
8967,murmuntu
8967,ussum
8967,kapollinkirsche
8967,Mexican traubenkirsche
8970,sour cherry
8970,pie-cherry
8970,cerisier commun
8970,ginjeira da ginjas galegas
8983,Japanese apricot
8983,mume
8983,alperceiro do Japao
8992,Japanese plum
8992,ameixeira do Japao
8995,sloe
8995,blackthorn
8995,skeg
8995,prunellier
8995,Schlehdorn
8995,slåen
8995,abrunheiro bravo
8995,espinheiro negro
8995,endrino
8995,Cortex acaciae nostratis
8995,Pruni spinosae folium
8995,Pruni spinosae flos
8995,Pruni spinosae fructus
9018,
9042,
9044,
9068,common lungwort
9068,lungwort
9068,spotted dog
9068,blue lungwort
9068,Joseph-and-Mary
9068,lungeurt
9068,erva dos bofes
9068,pulmonaria
9068,Lungenkraut
9068,pulmonary
9068,Pulmonariae folium
9068,Pulmonairae herba
9086,Chinese pear
9086,Japanese pear
9086,Asian pear
9086,Oriental pear
9086,sand pear
9086,Japanese sand pear
9086,pera chinesa
9086,peral de las arenas
9086,nashi
9096,California live oak
9096,Coast live oak
9096,Encina
9096,sobreiro da California
9097,white oak
9097,Quebec oak
9097,stave oak
9097,chene blanc
9097,chene du Quebec
9097,carvalho branco
9138,oak
9138,German oak
9138,English oak
9138,Robur oak
9138,Austrian oak
9138,pedunculate oak
9138,truffle oak
9138,Slavonian oak
9138,chene
9138,chene pedoncule'
9138,Eiche
9138,Deutsche Eiche
9138,Stieleiche
9138,Traubeneiche
9138,Sommereiche
9138,quercia
9138,farnia
9138,stilk eg
9138,carvalho roble
9138,carvalho comum
9138,carvalho alvarinho
9138,roble comun
9138,Quercus cortex
9138,Quercus folium
9168,rat-tailed radish
9213,dogwood
9213,blinkblaar
9228,Turkey rhubarb
9228,Chinese rhubarb
9279,
9282,black currant
9282,schwarze Johannisbeere
9282,Ribis nigri folium
9282,Ribis nigri fructus
9285,red current
9285,ribs
9285,rote Johannisbeere
9285,Ribis rubri fructus
9287,
9290,gooseberry
9290,stikkelsbær
9290,stachelbeere
9291,African nut tree
9291,African wood
9291,African wood-oil nut tree
9291,cork wood
9291,muawa
9291,erimado
9291,munguella (Angola)
9291,esséssang (Cameroon)
9291,bofeko (Zaire)
9291,wama (Ghana)
9291,okhuen (Nigeria)
9291,kishongo (Uganda)
9292,mongongo nut
9292,manketti nut
9292,featherweight tree
9292,mongongo
9292,mungongo
9292,mungongoma
9292,mugonga
9292,mangetti
9292,ugongo (Kwangali)
9292,ngongo (Kwangali)
9292,wilde okkerneut
9312,dog rose
9312,dog brier
9312,rose hip
9312,wild rose
9312,brier hip
9312,bramble rose
9312,cankerberry
9312,canker
9312,baies d'eglantier
9312,Hagebutte
9312,Hundsrose
9312,rosa canina
9312,hunderose
9312,roseira canina
9312,rosa de cao
9312,silva-macha
9312,rebenta-boi
9312,Cynosbati fructus sine semine
9312,Cynosbati fructus cum seminibus
9312,Cynosbati semen
9359,blackberry
9359,scaldberry
9359,bramble
9359,ronce commune
9359,brombeere
9359,brombær
9359,silva das amoras
9359,amora silvestre
9359,amora de silva
9359,sarca
9373,black raspberry
9373,blackcap raspberry
9373,framboise noire
9373,frambuesa negra
9373,framboeza preta
9374,
9419,butcher's broom
9419,knee holm
9419,jew'-myrtle
9419,pettigree
9419,pettigrue
9419,fragon piquant
9419,pungitopo
9419,mussetorn
9419,gilbardeira
9419,jabardeira
9419,erva dos vasculhos
9419,brusca
9419,murta espinhosa
9432,
9434,
9441,old-world arrowhead
9441,arrowhead
9441,kyor
9441,Chinese arrowhead
9441,sagitaria vulgar
9441,gewöhnliches pfeilkraut
9441,pilblad
9441,pystykeiholehti
9441,pilört
9441,vanligt pilblad
9449,
9450,
9468,samphire
9468,glasswort
9468,bladderwort
9468,sea asparagus
9468,saint-pierre
9506,tooth brush tree
9506,toothbrush tree
9506,kikuel tree
9506,mustard tree
9506,salt bush
9506,adai
9506,salvadora
9506,aarak
9506,arrak
9506,arraka
9506,el rak
9506,kabats
9506,shau
9506,siwak
9506,arbre a cure-dents
9506,arbre a frotte-dents
9506,mswaki
9506,dadaho
9506,adz
9506,imu-garreh
9527,common elder
9527,elderberry
9527,American elder
9527,sweet elder
9527,elder blow
9527,sabugueiro do Canada'
9528,
9531,red-berried elder
9531,European red elder
9531,sabugueiro vermelho da Europa
9536,great burnet
9536,burnet-bloodwort
9536,pimpinela hortense
9536,sanguisorba
9545,
9546,sandalwood
9546,sanders wood
9546,sandal tree
9546,chandana
9546,chandal
9546,chandan
9546,sandal
9546,santagu
9546,santhanam
9546,srigandam
9546,byakudan
9593,
9621,Indian lac tree
9621,kosum
9621,kusuma
9621,kesambi
9639,common club-rush
9639,bulrush
9639,gewöhnliche teichsimse
9639,sjøsevaks
9639,sø-kogleaks
9639,järvikaisla
9639,votasef
9639,säv
9645,
9712,
9722,river bean
9722,Mwethia
9722,Muzimbandeya
9732,foxtail millet
9732,millet foxtail
9732,hay millet
9732,foxtail bristle-grass
9732,boer millet
9732,German millet
9732,Italian millet
9732,nunbank setaria
9732,kolbenhirse
9732,kolvhirs
9732,äkta kolvhirs
9732,stor busthirse
9732,Italianpantaheinä
9747,
9785,bwa blan
9785,bwa fwenn
9785,doliv
9785,fwenn
9785,bitter damson
9785,princess tree
9785,simarouba
9785,bois amer
9785,quinquina d‚Europe
9785,acajou blanc
9785,daguilla
9785,daguillo
9785,gavilan
9785,juan primero
9785,laguilla olivio
9785,palo amargo
9785,Simaruba
9786,jojoba
9786,goat-nut
9786,deernut
9786,jojowi
9786,bucknut
9786,coffee nut
9786,pig nut
9786,lemon leaf
9786,bushnut
9787,white mustard
9787,English mustard
9787,mustard seed
9787,mostaza
9787,moutarde
9787,Senfsaat
9787,senap
9787,sennep
9787,khardal
9787,mosterd
9787,senape
9787,mastarda
9787,gorshitsa
9787,shiro-karashi
9787,chieh
9787,Sinapis albae semen
9787,Brassica nigrae semen
9787,Oleum sinapi
9787,Brassica junceae semen
9825,scarlet eggplant
9825,Ethiopian eggplant
9825,African bitter pea-aubergine
9825,wild pea-aubergine
9825,wild African aubergine
9825,tomato-fruited eggplant
9825,mock tomato
9825,aubergine amère
9825,petite bringelle maronne
9825,xiao gu qie
9825,xiao ku fan qie
9863,cocona shrub
9864,Indian rennet
9864,igba
9864,ingulla
9864,inboye
9864,hidi (Galinya)
9864,apple of Sodam
9864,bitter apple
9864,bitterappel
9868,
9878,gboma eggplant
9878,African eggplant
9878,anthora
9878,garden egg
9878,ornamental eggplant
9878,tomato-fruited eggplant
9878,red-fruited eggplant
9878,orange-fruited eggplant
9878,scarlet eggplant
9878,Thai eggplant
9878,aubergine africaine
9878,aubergine d'Afrique
9878,aubergine amère
9878,aubergine orangée
9878,aubergine ornementale
9878,aubergine gboma
9878,grosse anghive
9878,berenjena
9878,Afrikansk ægplante
9878,Afrikaanse aubergine
9878,antroewa
9878,Afrikanische eierpflanze
9878,melanzana petonciano
9878,sennari nasu
9878,terong santan
9878,terong rapoh
9878,terong engkol
9878,terong kelapa
9878,beringela africana
9878,terong gayung
9878,Afrikansk äggplanta
9916,bitter potato
9916,choquepito
9916,ococuri
9916,luki
9916,ruke
9922,hausa potato
9922,coleus
9922,coleus potato
9922,chinese potato
9922,country potato
9922,ratala
9922,Sudan-potato
9922,pomme de terre du Soudan
9922,hausakartoffel
9922,koorka
9922,patata de los hausas
9922,kembifi
9922,ubi kembili
9922,innala
9922,ketang
9922,fra-fra-salanga
9922,koorkan
9922,fra-fra potato
9922,saluga
9922,tumuku
9922,fabirama
9941,European mountain ash
9941,weeping mountain ash
9941,rowan
9941,rowanberry
9941,rountree
9941,quick beam
9941,whitty
9941,sorbier
9941,Eberesche
9941,Vogelbeerbaum
9941,rogn
9941,almindelig røn
9941,kotipihlaja
9941,pihlaja
9941,reynivi›ur
9941,sorbo degli uccelli
9941,sorbo degli uccellatori
9941,Sorbi fructus
9941,tramazeira
9941,sorveira brava
9941,lamagueira
9941,escancerejo
9941,cornogodinho
9942,serviceberry
9942,service tree
9942,beam tree
9942,checker tree
9942,speierling
9942,sorveira
9942,sorveira brava
9942,pau-vaca
10000,African yam bean
10000,tuber bean
10000,Afrikanische yambohne
10000,girigiri
10015,red mombin
10015,Spanish plum
10015,mombin rouge
10015,prunier d'Espagne
10015,ciruelo
10015,kedondong seberang
10015,kedondong cocok
10015,siniguelas
10015,jocote
10030,
10046,chickweed
10046,common chickweed
10046,vassarve
10046,almindelig fuglegras
10046,pihatähtimö
10046,haugarfi
10046,Vogelmiere
10046,våtarv
10046,Stellariae herba
10126,bush orange
10126,corky bark
10126,monkey orange
10126,wild orange
10126,sauer nut
10126,geelklapper
10126,mpera-mwitu
10126,mtonga
10126,kurkbasklapper
10130,
10135,groenklapper
10135,elephant orange
10135,monkey ball
10135,monkey orange
10135,Natal orange
10135,spiny monkey ball
10135,kaffir orange
10135,mpapa
10135,mtonga
10135,angora (Galinya
10135,Harar)
10135,green monkey apple
10135,spiny monkey apple
10207,water berry
10207,waterbessie
10207,umdoni waterberry
10207,umdoni
10207,waterwood
10207,waterhout
10207,monhlo
10207,montlho
10207,umcozi
10207,muthwa
10207,muhlwa
10207,mutu
10207,umswi
10207,umjome
10223,
10291,dandelion
10291,common dandelion
10291,pissenlit
10291,Löwenzahn
10291,dente di leone
10291,mælkeb¢tte
10291,perdeblom
10291,plant dissel
10291,umashwababa
10291,irwabe lenyoka
10291,Tanaceti herba
10291,Tanaceti flos
10307,
10308,
10319,
10370,
10391,
10394,cupuassu
10394,copoasú
10394,cupuasú
10394,cacao blanco
10394,cupuaçuzeiro
10394,cupuaçu
10394,pupuaçu
10458,mahanim
10458,tun
10458,tuni
10458,taung-tama
10458,taw thamgo
10458,thit kador
10458,Australian red cedar
10458,Burma cedar
10458,Indian cedar
10458,moulmein cedar
10458,Queensland red cedar
10458,red cedar
10458,toon
10458,danupra
10458,cedre rouge
10458,lim
10458,kukoru
10458,malapoga
10458,suren kapar
10458,suren mal
10458,chomcha
10458,mai-yom-horm
10458,ranggoh
10458,surian limpaga
10458,cedro
10458,mala-vembu
10458,santhana-vembu
10458,thevetharem
10458,yom-hom
10458,l[as]t kh[es]t
10478,meadow salsify
10478,goat's beard
10478,star of Jerusalem
10478,Joseph's-flower
10478,Jack-go-to-bed-at-noon
10478,Johnny-go-to-bed
10478,sleep-at-noon
10478,noon flower
10478,eng-gedeskæg
10478,geitskjegg
10478,pukinparta
10478,wiesen-bocksbart
10478,cravo de seara
10478,ängshaverrot
10554,fenugreek
10554,abacha
10554,abakte
10554,abish
10554,alholva
10554,heno griego
10554,fenugrec
10554,Bockshornklee
10554,bockhornskloever
10554,hulba
10554,fenegriek
10554,fieno greco
10554,alforva
10554,pazhitnik
10554,koroha
10554,k'u-tou
10554,Trigonellae foeni-graeci semen
10554,sunko (Galinya)
10554,abacheh
10554,abacham
10579,club wheat
10581,
10582,durum wheat
10582,Macaroni wheat
10582,blé dur
10582,trigo duro
10582,grano duro
10582,durum weizen
10582,hartweizen
10582,durum hvede
10582,durum vete
10582,durum kveite
10582,ying li xiao mai
10582,alkamh assalb
10582,lúa mì cúng
10591,spelt wheat
10591,wheat - spelt
10591,farro
10591,dinkel
10591,German wheat
10626,marama bean
10626,morama nut
10626,braaiboontjie
10626,gemsbok bean
10626,tamarni
10626,thamani berry
10626,marama
10626,marami
10626,morama
10626,ombanui
10626,gami
10626,tsi
10626,tsin bean
10626,maramaboontjie
10626,gemsbokboontjie
10626,N!Gham
10626,sanveldneut
10628,small reed mace
10628,narrow-leaved cattail
10628,lesser bulrush
10628,narrow-leaf cat-tail
10628,narrowleaf cattail
10628,totora
10628,espandana
10628,kleine lisdodde
10628,schmalblättriger rohrkolben
10628,smalt dunkjevle
10628,smalbladet dunhammer
10628,kapeaosmankäämi
10628,smalkaveldun
10628,smalbladigt kaveldun
10631,
10633,reed mace
10633,broad-leaved cattail
10633,broad-leaf cat-tail
10633,broadleaf cattail
10633,bulrush
10633,cattail
10633,common cat-tail
10633,gama
10633,great reedmace
10633,grote lisdodde
10633,breitt dunkjevle
10633,bredbladet dunhammer
10633,leveäosmankäämi
10633,breitblättriger rohrkolben
10633,bredkaveldun
10633,bredbladigt kaveldun
10633,kaveldun
10644,wild loquat
10644,West African loquat
10644,mkusu
10644,muzanje
10644,umhobohobo
10644,nkusu
10679,nettle
10679,ortie
10679,brennessel
10679,ortica
10686,annual nettle
10686,small nettle
10686,brænde nælde
10686,liden nælde
10686,kleine brennessel
10686,brenninetla
10686,rautanokkonen
10686,smånesle
10686,etternässla
10687,common bladderwort
10687,almindelig blærerod
10700,low-bush blueberry
10700,late sweet blueberry
10700,low sweet blueberry
10700,sweet hurts
10700,mirtilho de folhas estreitas
10700,uva do monte de folhas estreitas
10700,upland lowbush blueberry
10704,high-bush blueberry
10704,swamp blueberry
10704,American blueberry
10704,blueberry
10704,mirtilho dos pantanos
10704,airelle d'Amérique
10704,amerikanische Blueberry
10704,arándano americano
10711,cranberry
10711,American cranberry
10711,cultivated cranberry
10711,large cranberry
10711,large bearberry
10711,arando de cultura
10711,ronce d'Amérique
10711,große Moosbeere
10711,Kranbeere
10711,arándano americano
10711,arándano trepador
10714,bilberry
10714,blueberry
10714,moorberry
10714,hartberry
10714,hurtleberry
10714,whortleberry
10714,dwarf bilberry
10714,whinberry
10714,blåbær
10714,mirtilho
10714,mirtilo
10714,arando
10714,airela
10714,myrtille
10714,Heidelbeere
10714,mirtillo
10719,European cranberry
10719,Alpine blueberry
10719,marshberry
10719,clusterberry
10719,foxberry
10719,flowering foxberry
10719,cowberry
10719,lingberry
10719,lingenberry
10719,lingonberry
10719,mountain cranberry
10719,rock cranberry
10719,tyttebær
10719,arando da Europa
10719,Preiselbeere
10733,false medlar
10733,wild medlar
10733,velvet wild-medlar
10733,wildemispel
10733,grootmispel
10733,mispel
10733,mviru
10733,viru
10733,Muiru
10733,mviru muiru
10733,umThulwa
10733,umVili
10733,umViyo
10733,umNtulwa
10733,umNtuli
10733,iMandulu
10733,mmilo
10733,muzwilu
10733,umVilo
10733,monyunwana
10733,mothwanyê
10733,mpfilwa
10734,common wild medlar
10734,voavanga
10734,Spanish tamarind
10734,mviru
10734,harnkeren
10734,modhukaantaa (Konsogna)
10734,buriri (Borena)
10758,vervain
10758,European vervain
10758,herb of the cross
10758,sacred weed
10758,holywort
10758,pigeon's-grass
10758,Juno's tears
10758,jernurt
10758,verbena
10758,gerbao
10758,urgebao
10758,Eisenkraut
10758,Verbenae herba
10763,bitterleaf
10763,grawa
10763,ebicha (Galinya)
10763,dumoga (Harar)
10763,dumoga (Galinya)
10808,bard vetch
10808,ervilha parda
10808,parda
10808,garroba
10830,bambara groundnut
10830,bambara bean
10830,jugo bean
10830,jugoboon
10830,izidlubu
10830,njugo (South Africa)
10830,nyimo
10830,voanjo
10830,njugu mawe
10830,ditloo marapo
10830,indlubu
10830,mani
10833,blackeyed pea
10834,asparagus bean
10834,yard long bean
10834,vegetable cowpea
10834,pole sitao
10835,black-eyed pea
10835,cow pea
10835,cowpea
10835,crowder pea
10835,southern pea
10836,zombi pea
10836,wild mung bean
10836,wild cowpea
10836,pois poison
10836,pois zombi
10836,ye jiang dou
10836,fuji sasage
10836,thwàx phi
10836,qua
10836,aka sasage
10836,bejuco marrullero
10836,chorreque
10862,shea nut
10862,bambouk butter tree
10862,galam butter tree
10862,karité
10874,Afetewa
10874,black plum
10874,muxiloxilo
10874,galbihi
10874,dinya
10874,ucha koro
10874,mfudu
10874,mfuu
10874,oori-nla
10874,Plem (Amargna)
10874,Silanri (Ari)
10880,moru oak
10880,meru oak
10880,mfuu
10895,fox grape
10895,skunk grape
10895,plum grape
10895,Isabella grape
10895,Labrusca grape
10895,uva de raposa
10895,labrusca
10900,muscadine grape
10900,Southern fox grape
10900,scuppernong grape
10900,bullace grape
10900,vinha americana
10900,muscardinia
10914,pepper bark tree
10914,East African greenheart
10914,Ol-msogoni
10914,muthiga
10941,
10967,Yucca
10967,spineless yucca
10981,sweet corn
10981,sweet maize
10981,milho doce
10982,Teosinte
10994,Machurian wild rice
10994,cizania da Manchuria
10994,water bamboo
10994,coba
10994,kuw-sun
10994,kwo-bai
10994,jiao-bai
10994,makomo dake
11001,buffalo thorn
11001,Cape thorn
11001,blinkblaar-wag-'n-bietjie
11001,Koopta (Konsogna)
11001,Ado kurkura (Amargna)
11001,Foch (Amargna)
11001,Gammo-gadie (Wolayetgna)
11001,buffelsdoring
11001,umPhafa
11001,umhlahlankosi
11001,isilahla
11001,umkhobonga
11001,umlahlabantu
11001,mphasamhala
11001,mokgalo
11001,moonaona
11001,mukhalu
11001,mutshetshete
11001,omukaru
11001,omukekete (Ovambo)
11001,aros
11001,buffalo-thorn jujube
11001,haak-en-steek-wag-'n-bietjie
11001,mokgalwa
11001,mokalabata
11001,isilahlankosi
11001,cat thorn
11001,bogwood
11001,katdoring
11015,eelgrass
11015,sea-wrack
11015,grass-wrack
11015,sea grass
11015,ulva marina
11015,limo de fita
11015,ceba do rio
11015,zostera marinha
11015,zozima
11015,cirigo
11029,papaw
11291,radish
11426,cowpea
11426,cow pea
11661,
11684,
11687,
11689,
11750,purple loosestrife
11752,
12183,bugle
12183,common bugle
12183,bugleweed
12183,carpet bugle
12183,erva de Sao Lourenco
12183,ajuga
12183,bugula
12183,lingua de boi
12183,azeviche
12183,ajugaiba
12183,erva ferrea
12396,Cape Water-hawthorn
12396,waterblommetjie
12396,vleikos
12396,Cape pond weed
12396,water hawthorn
12396,Cape asparagus
12414,bearberry
12414,bear's-grape
12414,fox plum
12414,creashak
12414,larb
12414,Indian wort
12414,sandberry
12414,kinnikinick
12414,mealberry
12414,hog-cranberry
12414,uva-ursina
12414,uva de urso
12414,medronheiro ursino
12484,swamp milkweed
12484,swamp silkweed
12484,white indian hemp
12493,showy milkweed
12493,common milkweed
12852,Siberian peashrub
13007,southern nettle tree
13007,bagolaro
13007,Zürgelbaum
13007,Nesselbaum
13402,hawthorn
13402,English hawthorn
13402,evergreen thorn
13402,albespine
13402,may-tree
13402,aubepine
13402,Weißdorn
13402,biancospino
13402,escrambulheiro
13402,espinheiro bravo
13402,rundhagtorn
13402,hagtorn
13402,parkhagtorn
13402,almindelig hvidtjørn
13402,pyöröliuskaorapihlaja
13402,midland hawthorn
13402,zweigriffeliger Weißdorn
13402,Crataegi summitas
13402,Crataegi fructus
14023,field eryngo
14060,roseapple
14639,pitahaya
14639,strawberry pear
14639,red pitaya
14639,dragon fruit
14639,pitaya
15772,pellitory
15772,wall pellitory
15772,pellitory of the wall
15772,Glaskraut
15772,stone fern wort
15772,Parietariae herba
16098,pickerel weed
16098,pickerelweed
16098,wampee
16203,common plum
16203,garden plum
16203,European plum
16203,quetschen plum
16203,Pflaume
16203,Zwetschge
16203,Quetsche
16203,prune
16203,prugno
16203,susino
16203,ameixa
16203,ameixeira
16203,ciruela
16595,seaside brookweed
16595,brookweed
16595,salzbunge
16595,strandsamel
16595,bunge
16595,samel
16595,suolapunka
17012,bur-reed
17012,branched bur-reed
17012,aufrechter igelkolben
17012,kjempe-piggknopp
17012,grenet pindsvineknop
17012,småfrugtet pindsvineknop
17012,haarapalpakko
17012,kantvass
17012,storigelknopp
17012,vanlig storigelknopp
17012,grenigelknopp
17131,Devil's bit scabious
17131,ofbit
17131,itch
17131,blue scabious
17131,blue buttons
17131,morso diabolico
17131,morte do diabo
17131,escabiosa
17152,black bryony
17152,black bindweed
17152,murraim berry
17152,houndsberry
17152,lady's-seal
17152,fruesegl
17152,baganha
17152,uva de cao
17152,norca preta
17152,tamo
17278,water chestnut
17278,water caltrop
17278,water nut
17278,horn chestnut
17278,Jesuit's nut
17278,saligot
17278,castanha de agua
17278,bull nut
17278,vassnøtt
17278,hornnød
17278,wassernuß
17278,sjönöt
17507,bitter vetch
17507,lentil vetch
17507,pigeon‚s pea
17507,French erse
17507,lenteja bastarda
17507,lentille bâtarde
17507,pois de pigeon
17507,kirsannah
17507,kuyewandou
17507,Linsenwicke
17507,ervilha de pombo
17507,erven
17507,erfva
17507,erve
17507,orobo
17507,erb
17507,pesette
17507,ervum
17507,alarceña
17507,alcarceña
17507,alcarraceña
17507,alcaruna
17507,alliez
17507,alverja
17507,alverjana
17507,arveja
17507,capogirlo
17507,cicerchia
17507,comin
17507,er
17507,eros
17507,erp
17507,ers
17507,erse
17507,Ervenlinse
17507,Ervenwicke
17507,ervil
17507,ervilier
17507,ervilla
17507,ervilliere
17507,ervo
17507,ervos
17507,Eselsohren
17507,essez
17507,faux orobe
17507,fregellini
17507,gero
17507,girlo
17507,girón
17507,goirils
17507,Gute erve
17507,herb
17507,herén
17507,herp
17507,hiero
17507,ingrassabue
17507,jarosse
17507,Kamellinse
